tweets	label	preprocessed
Masih muda udah jadi TERORIS, sayang cina kafir pula coba pribumi gorengan bagus  https://twitter.com/bintangku206/status/1293140045977722881 …	R	masih muda udah jadi teroris sayang cina kafir pula coba pribumi gorengan bagus 
cina kafir dap dgn melayu umno kleptokrat share bilik di sg buloh. mari kita tepuk tangan!	R	cina kafir dap dgn melayu umno kleptokrat share bilik di sg buloh mari kita tepuk tangan 
di Malaysia, bangsa CINA INDIA hina Rasulullah nilainya RM5K atau lebih rendah daripada itu. bayangkan semasa DAP jadi kerajaan, ringan betul mulut bangsa kafir mengutuk menghina Rasulullah tapi ada juga MELAYU bangsat masih menjunjung DAP seperti @syahredzan. https://twitter.com/sinaronline/status/1293098315106545664 …	R	di malaysia bangsa cina india hina rasulullah nilainya rm5k atau lebih rendah daripada itu bayangkan semasa dap jadi kerajaan ringan betul mulut bangsa kafir mengutuk menghina rasulullah tapi ada juga melayu bangsat masih menjunjung dap seperti 
Pertanyaan yg sama buat yg pura² islam yg pakai daster,jidat gosong yg sering teriak² anti cina anti produk kafir kalau naik haji suruh pake onta jgn pakai hp juga karna produk kafir	Non_R	pertanyaan yg sama buat yg pura islam yg pakai daster jidat gosong yg sering teriak anti cina anti produk kafir kalau naik haji suruh pake onta jgn pakai hp juga karna produk kafir
RUU tahun 2000 no.666 Dengan ini saya menyatakan bahwa, kafir/cina/sipit boleh menggunakan segala macam sosial media termasuk untuk mencari porno trimakasih	R	ruu tahun 2000 no 666 dengan ini saya menyatakan bahwa kafir cina sipit boleh menggunakan segala macam sosial media termasuk untuk mencari porno trimakasih
Puak2 anjing bangsat celaka dap komunis ni kalau dia terbukti memang cukup bukti dia Salah pun mereka tetap cakap xsalah.dah Tau dah cara hidup mereka puak2 kafir laknat ni.duit jualan kapal pun mereka sapu.babi cina dap bangsat pendatang Tak guna.	R	puak2 anjing bangsat celaka dap komunis ni kalau dia terbukti memang cukup bukti dia salah pun mereka tetap cakap xsalah dah tau dah cara hidup mereka puak2 kafir laknat ni duit jualan kapal pun mereka sapu babi cina dap bangsat pendatang tak guna 
Tidak secara langsung kau menyokong agenda madey untuk menambahkan perpecahan orang Melayu dan kau juga bangga menjadi sekutu cina kafir D4Pigs.	R	tidak secara langsung kau menyokong agenda madey untuk menambahkan perpecahan orang melayu dan kau juga bangga menjadi sekutu cina kafir d4pigs 
Zoom jelas buatan Cina Kafir (' ' , )	R	zoom jelas buatan cina kafir 
Kita harus tangkap bahasa isyarat dari bpk. Erick T yg tidak mau jadi kelinci percobaan Vaksin cina hal tsb mengindentipikasikan bahwa vaksin tsb tidak aman, kita sebagai RAKYAT yg berdaulat harus menolak jadi kelinci percobaan vaksin dari bangsa kafir tsb...	R	kita harus tangkap bahasa isyarat dari bpk erick t yg tidak mau jadi kelinci percobaan vaksin cina hal tsb mengindentipikasikan bahwa vaksin tsb tidak aman kita sebagai rakyat yg berdaulat harus menolak jadi kelinci percobaan vaksin dari bangsa kafir tsb 
sasaran yg dituju adalah segmen pembaca sekilas, dan pembenci china. pokoknya asal china, kafir. baca judul, eksekusi. tidak konfirmasi, tidak kroscek, tidak melakukan perbandingan terballik, misal: berapa duit TKi yg dibawa dari cina ke Indonesia?	Non_R	sasaran yg dituju adalah segmen pembaca sekilas dan pembenci china pokoknya asal china kafir baca judul eksekusi tidak konfirmasi tidak kroscek tidak melakukan perbandingan terballik misal berapa duit tki yg dibawa dari cina ke indonesia 
kafir nya gue sampai orang cakap gue cina	Non_R	kafir nya gue sampai orang cakap gue cina
"Panjul luh siapa ?? Ulama??Ulama Su kelesss..yang cuma numoang makan dan nyinyir di  @MUIPusat .
Vangke luh..cina kafir"	R	panjul luh siapa ulama ulama su kelesss yang cuma numoang makan dan nyinyir di vangke luh cina kafir
"Ada sekelompok Ustad gadungan n Ustad abal abal teriak-teriak anti cina anti aseng & anti kafir,
Tapi anehnya jika dikasih Amplop sm org cina atau kafir,eh mala diam 1000 bahasa..lebih anehnya lagi koar-koar Anti cina & anti kafirnya langsung hilang.
Kan Bangsaaaat"	Non_R	ada sekelompok ustad gadungan n ustad abal abal teriak teriak anti cina anti aseng anti kafir tapi anehnya jika dikasih amplop sm org cina atau kafir eh mala diam 1000 bahasa lebih anehnya lagi koar koar anti cina anti kafirnya langsung hilang kan bangsaaaat
Koruptor cina mereka pake otak, koruptor pks pake ayat2. Kafir gak pernah bawa2 agamanya untuk korupsi, lah yg merasa agama paling bener kode2 korupsinya pake agama. Korupsi, alquran, dana haji, sapi, umroh. semua itu yg ngaku2 agama paling bener. Sikafir gak ngurusin haji&quran	Non_R	koruptor cina mereka pake otak koruptor pks pake ayat2 kafir gak pernah bawa2 agamanya untuk korupsi lah yg merasa agama paling bener kode2 korupsinya pake agama korupsi alquran dana haji sapi umroh semua itu yg ngaku2 agama paling bener sikafir gak ngurusin haji quran
tag dong membernya biar kasih klarifikasi @K_FebiJKT48	Non_R	tag dong membernya biar kasih klarifikasi 
"Kasih tau sama kalian !!! Ulama kami pasti menang !!!

Yang kalah kaum KAFIR, MUNAFIQ, syiah2 dan LIBERAL !!!

Udah jadi relawan vaksin VIRUS CINA ???????  pic.twitter.com/siRINK06dK"	Non_R	kasih tau sama kalian ulama kami pasti menang yang kalah kaum kafir munafiq syiah2 dan liberal udah jadi relawan vaksin virus cina 
Buktinya mana klo lu anak riau ? Buktikan bong ! Ayo sini mana akta kelahiranmu !?? Pasti lu turunan babi kafir bong ! Cina kayak elu harusnya minggat ke wuhan, kok masik ngompreng dimarih ! 👺🐖💩	R	buktinya mana klo lu anak riau buktikan bong ayo sini mana akta kelahiranmu pasti lu turunan babi kafir bong cina kayak elu harusnya minggat ke wuhan kok masik ngompreng dimarih 
"Kafir di dunia lebih banyak dari pada muslim,india sama cina aja kafir hampir 2 milyar jull blm eropa amerika afrika.Yg jadi pertanyaan sebanyak itu kah Tuhan nyiptain orang kafir??? Yg kafir malem adem adem aja tu. Gk kaya yg katanya "" beriman "" di arab sono,Tiap hari ribut mulu"	Non_R	kafir di dunia lebih banyak dari pada muslim india sama cina aja kafir hampir 2 milyar jull blm eropa amerika afrika yg jadi pertanyaan sebanyak itu kah tuhan nyiptain orang kafir yg kafir malem adem adem aja tu gk kaya yg katanya beriman di arab sono tiap hari ribut mulu
Beda Om,yg PKI itu udah Trade Mark Aseng Cina Kafir.	R	beda om yg pki itu udah trade mark aseng cina kafir 
ayat tu penah dgr sblm pru14  sambil nangis dgn cicit cicit, rupanya kencingggggg rakyat. sbb dia aku pangkah cina dap, terdosa pangkah kafir . please tanggung my dosa kt akhirat	R	ayat tu penah dgr sblm pru14 sambil nangis dgn cicit cicit rupanya kencingggggg rakyat sbb dia aku pangkah cina dap terdosa pangkah kafir please tanggung my dosa kt akhirat
@dapmalaysia sejak kes cina kafir harbi laknatullah Lim Guan eng kena tahan dan di bawa ke mahkamah...Terus di babi ini kena troll dengan aku. anak babi ini blok terus. Nampak sangat dia takut pada batang sendiri.. so well May LIM GUAN ENG and dap LAKNATULLAH REST IN HELL FOREVER  pic.twitter.com/XtUvtdqOJN	R	 sejak kes cina kafir harbi laknatullah lim guan eng kena tahan dan di bawa ke mahkamah terus di babi ini kena troll dengan aku anak babi ini blok terus nampak sangat dia takut pada batang sendiri so well may lim guan eng and dap laknatullah rest in hell forever 
Ane ga yakin SI cina kafir ini kan diproses wercok  https://twitter.com/DemokrasiSemu/status/1292027274766630912 …	R	ane ga yakin si cina kafir ini kan diproses wercok 
Hahaha taik nya anjing kau tanya lah sama lah sama Panjul Cina kafir..	R	hahaha taik nya anjing kau tanya lah sama lah sama panjul cina kafir 
Andi Malarangeng,setia Novanto,anggelina Sondakh,lufti Hasan,misbahum dan ratusan lainnya .apa bukan nyuri uang negara yg berasal dari pajak yg bayarnya kaum konglomerat2 cina kafir .parah.	R	andi malarangeng setia novanto anggelina sondakh lufti hasan misbahum dan ratusan lainnya apa bukan nyuri uang negara yg berasal dari pajak yg bayarnya kaum konglomerat2 cina kafir parah 
"Karena Cina sdh bukan Komunis lg...
Jadi semua Vaksin yg dari Cina kita Hijrahkan jadi Mualaf waktu masuk ke Indonesia nanti...

Sedangkan yg dari USA, Inggris dan Australia kan masih Kafir...

😀😀😀  pic.twitter.com/vZQduFn5MA"	R	karena cina sdh bukan komunis lg jadi semua vaksin yg dari cina kita hijrahkan jadi mualaf waktu masuk ke indonesia nanti sedangkan yg dari usa inggris dan australia kan masih kafir 
"1. Amaran yg agak melebih2 tapi jika Muslim tak sokong undang2 Islam, tak layak mereka mengaku sbg orang beriman.

2. Ko merujuk pada amanat Hadi. Perlu diingt, sesiapa yg sekular iaitu kata politik suku, agama suku sememangnya adalah kafir.  

3. Aset TH memang ada djual ke Cina"	Non_R	1 amaran yg agak melebih2 tapi jika muslim tak sokong undang2 islam tak layak mereka mengaku sbg orang beriman 2 ko merujuk pada amanat hadi perlu diingt sesiapa yg sekular iaitu kata politik suku agama suku sememangnya adalah kafir 3 aset th memang ada djual ke cina
Bila DAP lancar tabung bela LGE tentu dapat sambutan hangat  dari Cina rasis cauvinis ultra kiasau kafir harbi yg tak dapat beza kebaikan atau jenayah rasuah salah guna kuasa yg LGE lakukan  https://twitter.com/wak_dojer/status/1291917327622004737 …	R	bila dap lancar tabung bela lge tentu dapat sambutan hangat dari cina rasis cauvinis ultra kiasau kafir harbi yg tak dapat beza kebaikan atau jenayah rasuah salah guna kuasa yg lge lakukan 
"""Ini pasti ulah Cina,kafir, Liberal, PKI,"" 
Begitah hasil analisa Kadrun"	R	 ini pasti ulah cina kafir liberal pki begitah hasil analisa kadrun
tolong viralkan terus para bajingan penista islam dan pembakar foto UAS & HRS terdiri dari NeoPKI, CINA bangsat, Kafir Kristen dan SYIAH Aknatullah...cari sampai dapat!!!  pic.twitter.com/pJCjmFbQ33  https://twitter.com/bintangku206/status/1291925962284703744?s=20 …	R	tolong viralkan terus para bajingan penista islam dan pembakar foto uas hrs terdiri dari neopki cina bangsat kafir kristen dan syiah aknatullah cari sampai dapat 
tolong viralkan terus para bajingan penista islam dan pembakar foto UAS & HRS terdiri dari NeoPKI, CINA bangsat, Kafir Kristen dan SYIAH Aknatullah...cari sampai dapat!!!  pic.twitter.com/NzQTAMJN1I	R	tolong viralkan terus para bajingan penista islam dan pembakar foto uas hrs terdiri dari neopki cina bangsat kafir kristen dan syiah aknatullah cari sampai dapat 
Kafir cina lagi yg berulah ? Mungkin mereka ga paham siapa tuhan sebenarnya	R	kafir cina lagi yg berulah mungkin mereka ga paham siapa tuhan sebenarnya
"@dapmalaysia @PartiAmanah @limkitsiang @limlipeng @ngehkooham @tonypua @dyanasmd 

Alo mahacai dan BARUA RBA DAP LAKNATULLAH KOMUNIS DAN YAHUDI MEROYAN SIANG MALAM SELAGI hidup... Well May your bos Cina kafir Harbi laknatullah Lim Guan eng rest in jail and hell forever  pic.twitter.com/4QVzQfrtID"	R	 alo mahacai dan barua rba dap laknatullah komunis dan yahudi meroyan siang malam selagi hidup well may your bos cina kafir harbi laknatullah lim guan eng rest in jail and hell forever 
@dapmalaysia @limkitsiang @limlipeng @tonypua @teresakok @dyanasmd @PartiAmanah @NgaKorMing @ngehkooham  well May DAP LAKNATULLAH KOMUNIS DAN YAHUDI MEROYAN SIANG MALAM SELAGI hidup and cina DAP LAKNATULLAH kafir Harbi laknatullah Lim Guan eng rest in jail and he'll forever  pic.twitter.com/rMIYuWUFIS	R	 well may dap laknatullah komunis dan yahudi meroyan siang malam selagi hidup and cina dap laknatullah kafir harbi laknatullah lim guan eng rest in jail and he ll forever 
"Cina kafir bikin gara gara terus..  
Ketemu bonyokin...!!!"	R	cina kafir bikin gara gara terus ketemu bonyokin 
Mrk dah achieve apa yg mrk nak. Byk bangkai biawak semua ckp, tgk najib CUMA 2.6billion saja, kafir cina dap makan 6.3 billion.	R	mrk dah achieve apa yg mrk nak byk bangkai biawak semua ckp tgk najib cuma 2 6billion saja kafir cina dap makan 6 3 billion 
This is to comfort the umno gang that DAP also being charge. So all bangkai biawak will say see, najib 2.6 billion saja, LGE 6.3 billion. Cina kafir lagi dahsyat, najib tu bagus krn bg anak yatim mcm rosmah.	R	this is to comfothe umno gang that dap also being charge so all bangkai biawak will say see najib 2 6 billion saja lge 6 3 billion cina kafir lagi dahsyat najib tu bagus krn bg anak yatim mcm rosmah 
Guna machinery kerajaan utk create persepsi bahawa Cina ni korup walhal 60th Malaysia yg menjahanamkan Melayu, merompak mencurik sebenarnya org Melayu jugak.Tapi agensi lead by Melayu cover pemimpin Melayu korup.Tuhan pun diorang tipu apatah lagi rakyat.Kafir musyrik	Non_R	guna machinery kerajaan utk create persepsi bahawa cina ni korup walhal 60th malaysia yg menjahanamkan melayu merompak mencurik sebenarnya org melayu jugak tapi agensi lead by melayu cover pemimpin melayu korup tuhan pun diorang tipu apatah lagi rakyat kafir musyrik
Ada 1 parti tu tunggang agama bagai nk rak.. Xundi parti dia jatuh kafir... Jika undi masuk syurga... Siapa yg sensitif, mati kena tanam kat jirat cina pulak tu....	Non_R	ada 1 parti tu tunggang agama bagai nk rak xundi parti dia jatuh kafir jika undi masuk syurga siapa yg sensitif mati kena tanam kat jirat cina pulak tu 
YS LGE Cina kafir kamu Melayu dan Islam kalau betullah Dari celah mana kamu bersaudara dgn dia  https://twitter.com/youngsyefura/status/1291371138073821184 …	R	ys lge cina kafir kamu melayu dan islam kalau betullah dari celah mana kamu bersaudara dgn dia 
"@dapmalaysia 
Alo mahacai dan barua DAP laknatullah.. bos KO cina kafir Harbi laknatullah Lim Guan eng dan h kena tahan kes rasuah .. apa komen Korang ..terutama BARUA RBA DAP LAKNATULLAH KOMUNIS DAN YAHUDI MEROYAN SIANG MALAM SELAGI hidup.. komen lah sikit barua oii"	R	 alo mahacai dan barua dap laknatullah bos ko cina kafir harbi laknatullah lim guan eng dan h kena tahan kes rasuah apa komen korang terutama barua rba dap laknatullah komunis dan yahudi meroyan siang malam selagi hidup komen lah sikit barua oii
Siap lah kafir christian evangelists cina cina @dapmalaysia Dan melayu bebal keldai terpwking Macam berok kena cili 😂😂😂 pic.twitter.com/iiEOAL4qvM	R	siap lah kafir christian evangelists cina cina dan melayu bebal keldai terpwking macam berok kena cili 
Wkwkwk minta bantuan Cina lagi   Kadrun Gak ada Cina udah pada mati dibantai Amrik kafir 🤣  pic.twitter.com/NS8rGmNkCP	Non_R	wkwkwk minta bantuan cina lagi kadrun gak ada cina udah pada mati dibantai amrik kafir 
"Kaget njir, kirain nanas temen gue.

Oiya lupa, nanas temen gue kan cina kafir ya bukan mba mba hijab krinj jadi gak mungkin gitu. Sukurlah.."	Non_R	kaget njir kirain nanas temen gue oiya lupa nanas temen gue kan cina kafir ya bukan mba mba hijab krinj jadi gak mungkin gitu sukurlah 
Yha spt ini “cina lu” athau plink mhenyebalqan “kafir lu” (if u kno wht i mean) alyaztch minhoritaz vhiza avha? ;(	Non_R	yha spt ini cina lu athau plink mhenyebalqan kafir lu if u kno wht i mean alyaztch minhoritaz vhiza avha 
Panggilan sayang nya cina kafir	Non_R	panggilan sayang nya cina kafir
Wkwkwk minta bantuan Cina lagi   Kadrun Gak ada Cina udah pada mati dibantai Amrik kafir 🤣  pic.twitter.com/cPmrmghynd	Non_R	wkwkwk minta bantuan cina lagi kadrun gak ada cina udah pada mati dibantai amrik kafir 
"Maksudnya Indonesia cepat maju bila ikuti paham komunis cina gitu ya pak Luhut?
Pantesan Islam sengaja dituduh radikal biar KOMUNIS dominasi kehidupan rakyat indonesia.
Dasar kakek Gila.

 Luhut Singgung Paham Komunisme Berhasil Tekan Kemiskinan di China  http://share.babe.news/s/vcYrmmpQvR "	Non_R	maksudnya indonesia cepat maju bila ikuti paham komunis cina gitu ya pak luhut pantesan islam sengaja dituduh radikal biar komunis dominasi kehidupan rakyat indonesia dasar kakek gila luhut singgung paham komunisme berhasil tekan kemiskinan di china 
👆🏻 krn banyak yg demo offline/online dalihnya pemerintah Cina against islam krn yaa negara itu ofclly komunis.. kan w jd kepo🙄	Non_R	 krn banyak yg demo offline online dalihnya pemerintah cina against islam krn yaa negara itu ofclly komunis kan w jd kepo 
Ngenes.. Pdhl tka cina komunis di Indonesia jd tamu agung disambut dgn karpet merah.	R	ngenes pdhl tka cina komunis di indonesia jd tamu agung disambut dgn karpet merah 
Dibela terus junjungannya, jelas2 komunis, jelas2 negara barat mulai hati2 dengan cina, sampe produknya huawei di blok sama Amerika bahkan euro, ini malah di puja-puja.	R	dibela terus junjungannya jelas2 komunis jelas2 negara barat mulai hati2 dengan cina sampe produknya huawei di blok sama amerika bahkan euro ini malah di puja puja 
"cina bukan ideologi komunis tp maoisme 
ideologi cina bedasarkan marxisme-lenin dikembangkan sama mao zedong"	Non_R	cina bukan ideologi komunis tp maoisme ideologi cina bedasarkan marxisme lenin dikembangkan sama mao zedong
Kok bangga banget sama komunis cina	R	kok bangga banget sama komunis cina
Kepanjangan tangan komunis, padahal ekonomi cina lg diancurin sekarang, duit buat impor yg bener2 bisa dipakai bayar impor tinggal 200 Milyar dollar, pejabat2 komunis nya lg jd sasaran drone2 pembunuh milik amerika. Kayaknya lama2 LBP ini dibidik USA  jg nanti	Non_R	kepanjangan tangan komunis padahal ekonomi cina lg diancurin sekarang duit buat impor yg bener2 bisa dipakai bayar impor tinggal 200 milyar dollar pejabat2 komunis nya lg jd sasaran drone2 pembunuh milik amerika kayaknya lama2 lbp ini dibidik usa jg nanti
Cina komunis buat. Aku tahu sangat..	Non_R	cina komunis buat aku tahu sangat 
